03-10-2015 13-33-06
Fiber utilization

Fiber	Requests	SimTime	Utilization(%)
14 2	1000	1066.0302714183279	0.11	0.11
12 2	1000	1066.0302714183279	0.33	0.33
2 14	1000	1066.0302714183279	0.14	0.14
9 4	1000	1066.0302714183279	0.22	0.22
13 3	1000	1066.0302714183279	0.31	0.31
4 9	1000	1066.0302714183279	0.32	0.32
4 12	1000	1066.0302714183279	0.38	0.38
10 4	1000	1066.0302714183279	0.16	0.16
4 10	1000	1066.0302714183279	0.13	0.13
9 7	1000	1066.0302714183279	0.28	0.28
7 10	1000	1066.0302714183279	0.09	0.09
10 7	1000	1066.0302714183279	0.09	0.09
7 13	1000	1066.0302714183279	0.37	0.37
6 14	1000	1066.0302714183279	0.47	0.47
11 6	1000	1066.0302714183279	0.48	0.48
7 9	1000	1066.0302714183279	0.35	0.35
14 6	1000	1066.0302714183279	0.32	0.32
6 8	1000	1066.0302714183279	0.45	0.45
12 5	1000	1066.0302714183279	0.17	0.17
12 4	1000	1066.0302714183279	0.31	0.31
8 6	1000	1066.0302714183279	0.36	0.36
6 11	1000	1066.0302714183279	0.54	0.54
5 11	1000	1066.0302714183279	0.32	0.32
11 5	1000	1066.0302714183279	0.32	0.32
5 12	1000	1066.0302714183279	0.18	0.18
13 7	1000	1066.0302714183279	0.58	0.58
10 11	1000	1089.52443403575	0.18	0.18
11 9	1000	1089.52443403575	0.28	0.28
2 12	1000	1089.52443403575	0.31	0.31
14 1	1000	1089.52443403575	0.25	0.25
13 1	1000	1089.52443403575	0.31	0.31
1 14	1000	1089.52443403575	0.21	0.21
11 10	1000	1089.52443403575	0.12	0.12
1 13	1000	1089.52443403575	0.37	0.37
2 1	1000	1089.52443403575	0.18	0.18
1 2	1000	1089.52443403575	0.16	0.16
9 11	1000	1089.52443403575	0.54	0.54
3 13	1000	1089.52443403575	0.35	0.35
12 3	1000	1089.52443403575	0.36	0.36
8 3	1000	1089.52443403575	0.51	0.51
3 12	1000	1089.52443403575	0.28	0.28
3 8	1000	1089.52443403575	0.42	0.42
14 2	1000	1089.52443403575	0.1	0.1
12 2	1000	1089.52443403575	0.48	0.48
2 14	1000	1089.52443403575	0.19	0.19
9 4	1000	1089.52443403575	0.23	0.23
13 3	1000	1089.52443403575	0.39	0.39
4 9	1000	1089.52443403575	0.23	0.23
4 12	1000	1089.52443403575	0.61	0.61
10 4	1000	1089.52443403575	0.12	0.12
4 10	1000	1089.52443403575	0.13	0.13
9 7	1000	1089.52443403575	0.39	0.39
7 10	1000	1089.52443403575	0.14	0.14
10 7	1000	1089.52443403575	0.17	0.17
7 13	1000	1089.52443403575	0.38	0.38
6 14	1000	1089.52443403575	0.38	0.38
11 6	1000	1089.52443403575	0.74	0.74
7 9	1000	1089.52443403575	0.52	0.52
14 6	1000	1089.52443403575	0.33	0.33
6 8	1000	1089.52443403575	0.41	0.41
12 5	1000	1089.52443403575	0.16	0.16
12 4	1000	1089.52443403575	0.47	0.47
8 6	1000	1089.52443403575	0.35	0.35
6 11	1000	1089.52443403575	0.46	0.46
5 11	1000	1089.52443403575	0.28	0.28
11 5	1000	1089.52443403575	0.29	0.29
5 12	1000	1089.52443403575	0.2	0.2
13 7	1000	1089.52443403575	0.57	0.57
10 11	1000	1113.6022431621882	0.22	0.22
11 9	1000	1113.6022431621882	0.44	0.44
2 12	1000	1113.6022431621882	0.27	0.27
14 1	1000	1113.6022431621882	0.34	0.34
13 1	1000	1113.6022431621882	0.19	0.19
1 14	1000	1113.6022431621882	0.24	0.24
11 10	1000	1113.6022431621882	0.27	0.27
1 13	1000	1113.6022431621882	0.4	0.4
2 1	1000	1113.6022431621882	0.18	0.18
1 2	1000	1113.6022431621882	0.19	0.19
9 11	1000	1113.6022431621882	0.45	0.45
3 13	1000	1113.6022431621882	0.29	0.29
12 3	1000	1113.6022431621882	0.21	0.21
8 3	1000	1113.6022431621882	0.29	0.29
3 12	1000	1113.6022431621882	0.3	0.3
3 8	1000	1113.6022431621882	0.31	0.31
14 2	1000	1113.6022431621882	0.17	0.17
12 2	1000	1113.6022431621882	0.43	0.43
2 14	1000	1113.6022431621882	0.27	0.27
9 4	1000	1113.6022431621882	0.18	0.18
13 3	1000	1113.6022431621882	0.34	0.34
4 9	1000	1113.6022431621882	0.34	0.34
4 12	1000	1113.6022431621882	0.46	0.46
10 4	1000	1113.6022431621882	0.16	0.16
4 10	1000	1113.6022431621882	0.25	0.25
9 7	1000	1113.6022431621882	0.49	0.49
7 10	1000	1113.6022431621882	0.19	0.19
10 7	1000	1113.6022431621882	0.15	0.15
7 13	1000	1113.6022431621882	0.33	0.33
6 14	1000	1113.6022431621882	0.6	0.6
11 6	1000	1113.6022431621882	0.72	0.72
7 9	1000	1113.6022431621882	0.37	0.37
14 6	1000	1113.6022431621882	0.32	0.32
6 8	1000	1113.6022431621882	0.28	0.28
12 5	1000	1113.6022431621882	0.24	0.24
12 4	1000	1113.6022431621882	0.47	0.47
8 6	1000	1113.6022431621882	0.29	0.29
6 11	1000	1113.6022431621882	0.63	0.63
5 11	1000	1113.6022431621882	0.44	0.44
11 5	1000	1113.6022431621882	0.42	0.42
5 12	1000	1113.6022431621882	0.33	0.33
13 7	1000	1113.6022431621882	0.44	0.44
10 11	1000	1137.7799627574143	0.17	0.17
11 9	1000	1137.7799627574143	0.28	0.28
2 12	1000	1137.7799627574143	0.32	0.32
14 1	1000	1137.7799627574143	0.29	0.29
13 1	1000	1137.7799627574143	0.48	0.48
1 14	1000	1137.7799627574143	0.33	0.33
11 10	1000	1137.7799627574143	0.13	0.13
1 13	1000	1137.7799627574143	0.35	0.35
2 1	1000	1137.7799627574143	0.26	0.26
1 2	1000	1137.7799627574143	0.22	0.22
9 11	1000	1137.7799627574143	0.34	0.34
3 13	1000	1137.7799627574143	0.34	0.34
12 3	1000	1137.7799627574143	0.47	0.47
8 3	1000	1137.7799627574143	0.51	0.51
3 12	1000	1137.7799627574143	0.28	0.28
3 8	1000	1137.7799627574143	0.31	0.31
14 2	1000	1137.7799627574143	0.04	0.04
12 2	1000	1137.7799627574143	0.36	0.36
2 14	1000	1137.7799627574143	0.22	0.22
9 4	1000	1137.7799627574143	0.37	0.37
13 3	1000	1137.7799627574143	0.34	0.34
4 9	1000	1137.7799627574143	0.24	0.24
4 12	1000	1137.7799627574143	0.75	0.75
10 4	1000	1137.7799627574143	0.21	0.21
4 10	1000	1137.7799627574143	0.15	0.15
9 7	1000	1137.7799627574143	0.27	0.27
7 10	1000	1137.7799627574143	0.25	0.25
10 7	1000	1137.7799627574143	0.09	0.09
7 13	1000	1137.7799627574143	0.56	0.56
6 14	1000	1137.7799627574143	0.34	0.34
11 6	1000	1137.7799627574143	0.62	0.62
7 9	1000	1137.7799627574143	0.26	0.26
14 6	1000	1137.7799627574143	0.54	0.54
6 8	1000	1137.7799627574143	0.46	0.46
12 5	1000	1137.7799627574143	0.27	0.27
12 4	1000	1137.7799627574143	0.36	0.36
8 6	1000	1137.7799627574143	0.32	0.32
6 11	1000	1137.7799627574143	0.65	0.65
5 11	1000	1137.7799627574143	0.19	0.19
11 5	1000	1137.7799627574143	0.35	0.35
5 12	1000	1137.7799627574143	0.16	0.16
13 7	1000	1137.7799627574143	0.57	0.57
10 11	1000	1161.809252405739	0.06	0.06
11 9	1000	1161.809252405739	0.44	0.44
2 12	1000	1161.809252405739	0.42	0.42
14 1	1000	1161.809252405739	0.13	0.13
13 1	1000	1161.809252405739	0.37	0.37
1 14	1000	1161.809252405739	0.31	0.31
11 10	1000	1161.809252405739	0.2	0.2
1 13	1000	1161.809252405739	0.17	0.17
2 1	1000	1161.809252405739	0.23	0.23
1 2	1000	1161.809252405739	0.16	0.16
9 11	1000	1161.809252405739	0.41	0.41
3 13	1000	1161.809252405739	0.41	0.41
12 3	1000	1161.809252405739	0.41	0.41
8 3	1000	1161.809252405739	0.37	0.37
3 12	1000	1161.809252405739	0.27	0.27
3 8	1000	1161.809252405739	0.22	0.22
14 2	1000	1161.809252405739	0.13	0.13
12 2	1000	1161.809252405739	0.57	0.57
2 14	1000	1161.809252405739	0.24	0.24
9 4	1000	1161.809252405739	0.34	0.34
13 3	1000	1161.809252405739	0.46	0.46
4 9	1000	1161.809252405739	0.36	0.36
4 12	1000	1161.809252405739	0.6	0.6
10 4	1000	1161.809252405739	0.27	0.27
4 10	1000	1161.809252405739	0.09	0.09
9 7	1000	1161.809252405739	0.37	0.37
7 10	1000	1161.809252405739	0.24	0.24
10 7	1000	1161.809252405739	0.09	0.09
7 13	1000	1161.809252405739	0.57	0.57
6 14	1000	1161.809252405739	0.41	0.41
11 6	1000	1161.809252405739	0.64	0.64
7 9	1000	1161.809252405739	0.25	0.25
14 6	1000	1161.809252405739	0.47	0.47
6 8	1000	1161.809252405739	0.38	0.38
12 5	1000	1161.809252405739	0.25	0.25
12 4	1000	1161.809252405739	0.5	0.5
8 6	1000	1161.809252405739	0.33	0.33
6 11	1000	1161.809252405739	0.57	0.57
5 11	1000	1161.809252405739	0.26	0.26
11 5	1000	1161.809252405739	0.28	0.28
5 12	1000	1161.809252405739	0.46	0.46
13 7	1000	1161.809252405739	0.39	0.39
10 11	1000	1186.7973749418434	0.14	0.14
11 9	1000	1186.7973749418434	0.325	0.325
2 12	1000	1186.7973749418434	0.285	0.285
14 1	1000	1186.7973749418434	0.16	0.16
13 1	1000	1186.7973749418434	0.295	0.295
1 14	1000	1186.7973749418434	0.295	0.295
11 10	1000	1186.7973749418434	0.085	0.085
1 13	1000	1186.7973749418434	0.245	0.245
2 1	1000	1186.7973749418434	0.245	0.245
1 2	1000	1186.7973749418434	0.28	0.28
9 11	1000	1186.7973749418434	0.36	0.36
3 13	1000	1186.7973749418434	0.29	0.29
12 3	1000	1186.7973749418434	0.345	0.345
8 3	1000	1186.7973749418434	0.245	0.245
3 12	1000	1186.7973749418434	0.18	0.18
3 8	1000	1186.7973749418434	0.285	0.285
14 2	1000	1186.7973749418434	0.165	0.165
12 2	1000	1186.7973749418434	0.23	0.23
2 14	1000	1186.7973749418434	0.13	0.13
9 4	1000	1186.7973749418434	0.2	0.2
13 3	1000	1186.7973749418434	0.2	0.2
4 9	1000	1186.7973749418434	0.19	0.19
4 12	1000	1186.7973749418434	0.43	0.43
10 4	1000	1186.7973749418434	0.18	0.18
4 10	1000	1186.7973749418434	0.075	0.075
9 7	1000	1186.7973749418434	0.31	0.31
7 10	1000	1186.7973749418434	0.13	0.13
10 7	1000	1186.7973749418434	0.15	0.15
7 13	1000	1186.7973749418434	0.31	0.31
6 14	1000	1186.7973749418434	0.34	0.34
11 6	1000	1186.7973749418434	0.34	0.34
7 9	1000	1186.7973749418434	0.25	0.25
14 6	1000	1186.7973749418434	0.395	0.395
6 8	1000	1186.7973749418434	0.23	0.23
12 5	1000	1186.7973749418434	0.125	0.125
12 4	1000	1186.7973749418434	0.3	0.3
8 6	1000	1186.7973749418434	0.25	0.25
6 11	1000	1186.7973749418434	0.56	0.56
5 11	1000	1186.7973749418434	0.25	0.25
11 5	1000	1186.7973749418434	0.325	0.325
5 12	1000	1186.7973749418434	0.16	0.16
13 7	1000	1186.7973749418434	0.435	0.435
10 11	1000	1209.5477338673866	0.18	0.18
11 9	1000	1209.5477338673866	0.355	0.355
2 12	1000	1209.5477338673866	0.61	0.61
14 1	1000	1209.5477338673866	0.25	0.25
13 1	1000	1209.5477338673866	0.32	0.32
1 14	1000	1209.5477338673866	0.315	0.315
11 10	1000	1209.5477338673866	0.165	0.165
1 13	1000	1209.5477338673866	0.43	0.43
2 1	1000	1209.5477338673866	0.105	0.105
1 2	1000	1209.5477338673866	0.335	0.335
9 11	1000	1209.5477338673866	0.46	0.46
3 13	1000	1209.5477338673866	0.34	0.34
12 3	1000	1209.5477338673866	0.34	0.34
8 3	1000	1209.5477338673866	0.365	0.365
3 12	1000	1209.5477338673866	0.29	0.29
3 8	1000	1209.5477338673866	0.185	0.185
14 2	1000	1209.5477338673866	0.14	0.14
12 2	1000	1209.5477338673866	0.265	0.265
2 14	1000	1209.5477338673866	0.14	0.14
9 4	1000	1209.5477338673866	0.4	0.4
13 3	1000	1209.5477338673866	0.185	0.185
4 9	1000	1209.5477338673866	0.27	0.27
4 12	1000	1209.5477338673866	0.485	0.485
10 4	1000	1209.5477338673866	0.28	0.28
4 10	1000	1209.5477338673866	0.2	0.2
9 7	1000	1209.5477338673866	0.34	0.34
7 10	1000	1209.5477338673866	0.32	0.32
10 7	1000	1209.5477338673866	0.03	0.03
7 13	1000	1209.5477338673866	0.38	0.38
6 14	1000	1209.5477338673866	0.43	0.43
11 6	1000	1209.5477338673866	0.53	0.53
7 9	1000	1209.5477338673866	0.34	0.34
14 6	1000	1209.5477338673866	0.465	0.465
6 8	1000	1209.5477338673866	0.375	0.375
12 5	1000	1209.5477338673866	0.235	0.235
12 4	1000	1209.5477338673866	0.525	0.525
8 6	1000	1209.5477338673866	0.32	0.32
6 11	1000	1209.5477338673866	0.59	0.59
5 11	1000	1209.5477338673866	0.17	0.17
11 5	1000	1209.5477338673866	0.435	0.435
5 12	1000	1209.5477338673866	0.17	0.17
13 7	1000	1209.5477338673866	0.54	0.54
10 11	1000	1231.5780132571613	0.19	0.19
11 9	1000	1231.5780132571613	0.4	0.4
2 12	1000	1231.5780132571613	0.38	0.38
14 1	1000	1231.5780132571613	0.33	0.33
13 1	1000	1231.5780132571613	0.37	0.37
1 14	1000	1231.5780132571613	0.245	0.245
11 10	1000	1231.5780132571613	0.1	0.1
1 13	1000	1231.5780132571613	0.46	0.46
2 1	1000	1231.5780132571613	0.29	0.29
1 2	1000	1231.5780132571613	0.34	0.34
9 11	1000	1231.5780132571613	0.45	0.45
3 13	1000	1231.5780132571613	0.39	0.39
12 3	1000	1231.5780132571613	0.46	0.46
8 3	1000	1231.5780132571613	0.435	0.435
3 12	1000	1231.5780132571613	0.37	0.37
3 8	1000	1231.5780132571613	0.255	0.255
14 2	1000	1231.5780132571613	0.13	0.13
12 2	1000	1231.5780132571613	0.41	0.41
2 14	1000	1231.5780132571613	0.24	0.24
9 4	1000	1231.5780132571613	0.28	0.28
13 3	1000	1231.5780132571613	0.34	0.34
4 9	1000	1231.5780132571613	0.27	0.27
4 12	1000	1231.5780132571613	0.415	0.415
10 4	1000	1231.5780132571613	0.18	0.18
4 10	1000	1231.5780132571613	0.19	0.19
9 7	1000	1231.5780132571613	0.41	0.41
7 10	1000	1231.5780132571613	0.16	0.16
10 7	1000	1231.5780132571613	0.12	0.12
7 13	1000	1231.5780132571613	0.41	0.41
6 14	1000	1231.5780132571613	0.42	0.42
11 6	1000	1231.5780132571613	0.7	0.7
7 9	1000	1231.5780132571613	0.43	0.43
14 6	1000	1231.5780132571613	0.355	0.355
6 8	1000	1231.5780132571613	0.445	0.445
12 5	1000	1231.5780132571613	0.13	0.13
12 4	1000	1231.5780132571613	0.52	0.52
8 6	1000	1231.5780132571613	0.47	0.47
6 11	1000	1231.5780132571613	0.51	0.51
5 11	1000	1231.5780132571613	0.14	0.14
11 5	1000	1231.5780132571613	0.3	0.3
5 12	1000	1231.5780132571613	0.43	0.43
13 7	1000	1231.5780132571613	0.56	0.56
10 11	1000	1256.2038214642303	0.17	0.17
11 9	1000	1256.2038214642303	0.29	0.29
2 12	1000	1256.2038214642303	0.35	0.35
14 1	1000	1256.2038214642303	0.25	0.25
13 1	1000	1256.2038214642303	0.43	0.43
1 14	1000	1256.2038214642303	0.25	0.25
11 10	1000	1256.2038214642303	0.13	0.13
1 13	1000	1256.2038214642303	0.49	0.49
2 1	1000	1256.2038214642303	0.28	0.28
1 2	1000	1256.2038214642303	0.16	0.16
9 11	1000	1256.2038214642303	0.53	0.53
3 13	1000	1256.2038214642303	0.36	0.36
12 3	1000	1256.2038214642303	0.3	0.3
8 3	1000	1256.2038214642303	0.245	0.245
3 12	1000	1256.2038214642303	0.32	0.32
3 8	1000	1256.2038214642303	0.33	0.33
14 2	1000	1256.2038214642303	0.15	0.15
12 2	1000	1256.2038214642303	0.49	0.49
2 14	1000	1256.2038214642303	0.14	0.14
9 4	1000	1256.2038214642303	0.13	0.13
13 3	1000	1256.2038214642303	0.51	0.51
4 9	1000	1256.2038214642303	0.28	0.28
4 12	1000	1256.2038214642303	0.29	0.29
10 4	1000	1256.2038214642303	0.16	0.16
4 10	1000	1256.2038214642303	0.23	0.23
9 7	1000	1256.2038214642303	0.37	0.37
7 10	1000	1256.2038214642303	0.2	0.2
10 7	1000	1256.2038214642303	0.1	0.1
7 13	1000	1256.2038214642303	0.47	0.47
6 14	1000	1256.2038214642303	0.47	0.47
11 6	1000	1256.2038214642303	0.68	0.68
7 9	1000	1256.2038214642303	0.31	0.31
14 6	1000	1256.2038214642303	0.54	0.54
6 8	1000	1256.2038214642303	0.47	0.47
12 5	1000	1256.2038214642303	0.27	0.27
12 4	1000	1256.2038214642303	0.61	0.61
8 6	1000	1256.2038214642303	0.29	0.29
6 11	1000	1256.2038214642303	0.445	0.445
5 11	1000	1256.2038214642303	0.37	0.37
11 5	1000	1256.2038214642303	0.33	0.33
5 12	1000	1256.2038214642303	0.23	0.23
13 7	1000	1256.2038214642303	0.5	0.5
10 11	1000	1281.132807156442	0.16	0.16
11 9	1000	1281.132807156442	0.4	0.4
2 12	1000	1281.132807156442	0.37	0.37
14 1	1000	1281.132807156442	0.31	0.31
13 1	1000	1281.132807156442	0.41	0.41
1 14	1000	1281.132807156442	0.32	0.32
11 10	1000	1281.132807156442	0.09	0.09
1 13	1000	1281.132807156442	0.34	0.34
2 1	1000	1281.132807156442	0.11	0.11
1 2	1000	1281.132807156442	0.18	0.18
9 11	1000	1281.132807156442	0.31	0.31
3 13	1000	1281.132807156442	0.27	0.27
12 3	1000	1281.132807156442	0.27	0.27
8 3	1000	1281.132807156442	0.26	0.26
3 12	1000	1281.132807156442	0.34	0.34
3 8	1000	1281.132807156442	0.23	0.23
14 2	1000	1281.132807156442	0.16	0.16
12 2	1000	1281.132807156442	0.26	0.26
2 14	1000	1281.132807156442	0.24	0.24
9 4	1000	1281.132807156442	0.31	0.31
13 3	1000	1281.132807156442	0.48	0.48
4 9	1000	1281.132807156442	0.31	0.31
4 12	1000	1281.132807156442	0.42	0.42
10 4	1000	1281.132807156442	0.18	0.18
4 10	1000	1281.132807156442	0.26	0.26
9 7	1000	1281.132807156442	0.48	0.48
7 10	1000	1281.132807156442	0.13	0.13
10 7	1000	1281.132807156442	0.03	0.03
7 13	1000	1281.132807156442	0.4	0.4
6 14	1000	1281.132807156442	0.58	0.58
11 6	1000	1281.132807156442	0.58	0.58
7 9	1000	1281.132807156442	0.29	0.29
14 6	1000	1281.132807156442	0.45	0.45
6 8	1000	1281.132807156442	0.41	0.41
12 5	1000	1281.132807156442	0.27	0.27
12 4	1000	1281.132807156442	0.45	0.45
8 6	1000	1281.132807156442	0.31	0.31
6 11	1000	1281.132807156442	0.435	0.435
5 11	1000	1281.132807156442	0.43	0.43
11 5	1000	1281.132807156442	0.25	0.25
5 12	1000	1281.132807156442	0.3	0.3
13 7	1000	1281.132807156442	0.27	0.27
10 11	1000	1305.3924034109605	0.29	0.29
11 9	1000	1305.3924034109605	0.35	0.35
2 12	1000	1305.3924034109605	0.38	0.38
14 1	1000	1305.3924034109605	0.11	0.11
13 1	1000	1305.3924034109605	0.39	0.39
1 14	1000	1305.3924034109605	0.22	0.22
11 10	1000	1305.3924034109605	0.1	0.1
1 13	1000	1305.3924034109605	0.16	0.16
2 1	1000	1305.3924034109605	0.16	0.16
1 2	1000	1305.3924034109605	0.18	0.18
9 11	1000	1305.3924034109605	0.36	0.36
3 13	1000	1305.3924034109605	0.33	0.33
12 3	1000	1305.3924034109605	0.2	0.2
8 3	1000	1305.3924034109605	0.24	0.24
3 12	1000	1305.3924034109605	0.29	0.29
3 8	1000	1305.3924034109605	0.23	0.23
14 2	1000	1305.3924034109605	0.34	0.34
12 2	1000	1305.3924034109605	0.44	0.44
2 14	1000	1305.3924034109605	0.24	0.24
9 4	1000	1305.3924034109605	0.23	0.23
13 3	1000	1305.3924034109605	0.22	0.22
4 9	1000	1305.3924034109605	0.35	0.35
4 12	1000	1305.3924034109605	0.34	0.34
10 4	1000	1305.3924034109605	0.2	0.2
4 10	1000	1305.3924034109605	0.18	0.18
9 7	1000	1305.3924034109605	0.44	0.44
7 10	1000	1305.3924034109605	0.09	0.09
10 7	1000	1305.3924034109605	0.19	0.19
7 13	1000	1305.3924034109605	0.61	0.61
6 14	1000	1305.3924034109605	0.5	0.5
11 6	1000	1305.3924034109605	0.7	0.7
7 9	1000	1305.3924034109605	0.35	0.35
14 6	1000	1305.3924034109605	0.46	0.46
6 8	1000	1305.3924034109605	0.4	0.4
12 5	1000	1305.3924034109605	0.3	0.3
12 4	1000	1305.3924034109605	0.42	0.42
8 6	1000	1305.3924034109605	0.17	0.17
6 11	1000	1305.3924034109605	0.35	0.35
5 11	1000	1305.3924034109605	0.19	0.19
11 5	1000	1305.3924034109605	0.12	0.12
5 12	1000	1305.3924034109605	0.28	0.28
13 7	1000	1305.3924034109605	0.39	0.39
10 11	1000	1328.4450803391023	0.16	0.16
11 9	1000	1328.4450803391023	0.34	0.34
2 12	1000	1328.4450803391023	0.56	0.56
14 1	1000	1328.4450803391023	0.28	0.28
13 1	1000	1328.4450803391023	0.32	0.32
1 14	1000	1328.4450803391023	0.28	0.28
11 10	1000	1328.4450803391023	0.14	0.14
1 13	1000	1328.4450803391023	0.55	0.55
2 1	1000	1328.4450803391023	0.27	0.27
1 2	1000	1328.4450803391023	0.26	0.26
9 11	1000	1328.4450803391023	0.38	0.38
3 13	1000	1328.4450803391023	0.4	0.4
12 3	1000	1328.4450803391023	0.31	0.31
8 3	1000	1328.4450803391023	0.58	0.58
3 12	1000	1328.4450803391023	0.43	0.43
3 8	1000	1328.4450803391023	0.24	0.24
14 2	1000	1328.4450803391023	0.26	0.26
12 2	1000	1328.4450803391023	0.34	0.34
2 14	1000	1328.4450803391023	0.21	0.21
9 4	1000	1328.4450803391023	0.14	0.14
13 3	1000	1328.4450803391023	0.29	0.29
4 9	1000	1328.4450803391023	0.22	0.22
4 12	1000	1328.4450803391023	0.29	0.29
10 4	1000	1328.4450803391023	0.05	0.05
4 10	1000	1328.4450803391023	0.07	0.07
9 7	1000	1328.4450803391023	0.28	0.28
7 10	1000	1328.4450803391023	0.27	0.27
10 7	1000	1328.4450803391023	0.12	0.12
7 13	1000	1328.4450803391023	0.34	0.34
6 14	1000	1328.4450803391023	0.43	0.43
11 6	1000	1328.4450803391023	0.61	0.61
7 9	1000	1328.4450803391023	0.26	0.26
14 6	1000	1328.4450803391023	0.55	0.55
6 8	1000	1328.4450803391023	0.46	0.46
12 5	1000	1328.4450803391023	0.35	0.35
12 4	1000	1328.4450803391023	0.44	0.44
8 6	1000	1328.4450803391023	0.41	0.41
6 11	1000	1328.4450803391023	0.71	0.71
5 11	1000	1328.4450803391023	0.26	0.26
11 5	1000	1328.4450803391023	0.23	0.23
5 12	1000	1328.4450803391023	0.3	0.3
13 7	1000	1328.4450803391023	0.68	0.68
10 11	1000	1351.958384966885	0.225	0.225
11 9	1000	1351.958384966885	0.31	0.31
2 12	1000	1351.958384966885	0.3	0.3
14 1	1000	1351.958384966885	0.23	0.23
13 1	1000	1351.958384966885	0.23	0.23
1 14	1000	1351.958384966885	0.385	0.385
11 10	1000	1351.958384966885	0.045	0.045
1 13	1000	1351.958384966885	0.325	0.325
2 1	1000	1351.958384966885	0.35	0.35
1 2	1000	1351.958384966885	0.19	0.19
9 11	1000	1351.958384966885	0.315	0.315
3 13	1000	1351.958384966885	0.27	0.27
12 3	1000	1351.958384966885	0.19	0.19
8 3	1000	1351.958384966885	0.27	0.27
3 12	1000	1351.958384966885	0.12	0.12
3 8	1000	1351.958384966885	0.225	0.225
14 2	1000	1351.958384966885	0.275	0.275
12 2	1000	1351.958384966885	0.36	0.36
2 14	1000	1351.958384966885	0.085	0.085
9 4	1000	1351.958384966885	0.205	0.205
13 3	1000	1351.958384966885	0.395	0.395
4 9	1000	1351.958384966885	0.31	0.31
4 12	1000	1351.958384966885	0.455	0.455
10 4	1000	1351.958384966885	0.155	0.155
4 10	1000	1351.958384966885	0.085	0.085
9 7	1000	1351.958384966885	0.36	0.36
7 10	1000	1351.958384966885	0.23	0.23
10 7	1000	1351.958384966885	0.165	0.165
7 13	1000	1351.958384966885	0.385	0.385
6 14	1000	1351.958384966885	0.495	0.495
11 6	1000	1351.958384966885	0.495	0.495
7 9	1000	1351.958384966885	0.24	0.24
14 6	1000	1351.958384966885	0.475	0.475
6 8	1000	1351.958384966885	0.32	0.32
12 5	1000	1351.958384966885	0.175	0.175
12 4	1000	1351.958384966885	0.4	0.4
8 6	1000	1351.958384966885	0.185	0.185
6 11	1000	1351.958384966885	0.39	0.39
5 11	1000	1351.958384966885	0.195	0.195
11 5	1000	1351.958384966885	0.295	0.295
5 12	1000	1351.958384966885	0.225	0.225
13 7	1000	1351.958384966885	0.425	0.425
10 11	1000	1375.1943573482367	0.18	0.18
11 9	1000	1375.1943573482367	0.34	0.34
2 12	1000	1375.1943573482367	0.535	0.535
14 1	1000	1375.1943573482367	0.21	0.21
13 1	1000	1375.1943573482367	0.28	0.28
1 14	1000	1375.1943573482367	0.25	0.25
11 10	1000	1375.1943573482367	0.11	0.11
1 13	1000	1375.1943573482367	0.25	0.25
2 1	1000	1375.1943573482367	0.17	0.17
1 2	1000	1375.1943573482367	0.26	0.26
9 11	1000	1375.1943573482367	0.39	0.39
3 13	1000	1375.1943573482367	0.315	0.315
12 3	1000	1375.1943573482367	0.45	0.45
8 3	1000	1375.1943573482367	0.255	0.255
3 12	1000	1375.1943573482367	0.415	0.415
3 8	1000	1375.1943573482367	0.34	0.34
14 2	1000	1375.1943573482367	0.06	0.06
12 2	1000	1375.1943573482367	0.52	0.52
2 14	1000	1375.1943573482367	0.14	0.14
9 4	1000	1375.1943573482367	0.17	0.17
13 3	1000	1375.1943573482367	0.39	0.39
4 9	1000	1375.1943573482367	0.48	0.48
4 12	1000	1375.1943573482367	0.605	0.605
10 4	1000	1375.1943573482367	0.21	0.21
4 10	1000	1375.1943573482367	0.14	0.14
9 7	1000	1375.1943573482367	0.45	0.45
7 10	1000	1375.1943573482367	0.19	0.19
10 7	1000	1375.1943573482367	0.26	0.26
7 13	1000	1375.1943573482367	0.605	0.605
6 14	1000	1375.1943573482367	0.27	0.27
11 6	1000	1375.1943573482367	0.445	0.445
7 9	1000	1375.1943573482367	0.235	0.235
14 6	1000	1375.1943573482367	0.565	0.565
6 8	1000	1375.1943573482367	0.425	0.425
12 5	1000	1375.1943573482367	0.35	0.35
12 4	1000	1375.1943573482367	0.625	0.625
8 6	1000	1375.1943573482367	0.315	0.315
6 11	1000	1375.1943573482367	0.725	0.725
5 11	1000	1375.1943573482367	0.16	0.16
11 5	1000	1375.1943573482367	0.3	0.3
5 12	1000	1375.1943573482367	0.43	0.43
13 7	1000	1375.1943573482367	0.32	0.32
10 11	1000	1397.357434184733	0.23	0.23
11 9	1000	1397.357434184733	0.475	0.475
2 12	1000	1397.357434184733	0.32	0.32
14 1	1000	1397.357434184733	0.35	0.35
13 1	1000	1397.357434184733	0.29	0.29
1 14	1000	1397.357434184733	0.23	0.23
11 10	1000	1397.357434184733	0.19	0.19
1 13	1000	1397.357434184733	0.27	0.27
2 1	1000	1397.357434184733	0.13	0.13
1 2	1000	1397.357434184733	0.19	0.19
9 11	1000	1397.357434184733	0.36	0.36
3 13	1000	1397.357434184733	0.595	0.595
12 3	1000	1397.357434184733	0.43	0.43
8 3	1000	1397.357434184733	0.35	0.35
3 12	1000	1397.357434184733	0.39	0.39
3 8	1000	1397.357434184733	0.28	0.28
14 2	1000	1397.357434184733	0.07	0.07
